product,mass_kg,material_id,countryMaking,impact_ecs
chemise,0.356134396827167,ei-acrylique,TN,2746.997736021342
manteau,0.31,coton-rdpc,MM,2382.024664605191
slip,0.12,ei-pa,RNA,1050.3707756305607
slip,0.05,ei-coton,MA,605.8279283484985
manteau,1.45,ei-acrylique,ROC,12343.522039492693
slip,0.11,ei-viscose,ROC,1088.660374758333
slip,0.05,ei-coton-organic,ROC,548.1841404287751
slip,0.08,ei-laine-nouvelle-filiere,KH,783.5686474323658
chaussettes,0.19,ei-acrylique,REE,1230.9963396943594
tshirt,0.27,coton-rdpc,ROC,2382.540257871183
chemise,0.182559070916731,ei-viscose,KH,1606.376319262265
chaussettes,0.15,coton-rdpc,---,998.1088255607148
calecon,0.16,ei-jute-kenaf,KH,1793.3478498016866
pantalon,0.64,ei-viscose,BD,5572.466316386494
manteau,0.26,ei-pet,FR,1774.998886528404
slip,0.14,coton-rdpc,TR,1087.4282039835637
tshirt,0.32,ei-laine-par-defaut,---,4719.098756219516
slip,0.06,ei-jute-kenaf,BD,632.7524563077836
pull,0.49,ei-laine-nouvelle-filiere,PK,3941.472063265525
jupe,0.13,ei-acrylique,REE,1004.0539315639016
slip,0.15,ei-laine-par-defaut,MM,2261.8323005412285
pull,1.18,ei-coton-organic,TN,9233.616461931118
tshirt,0.48,ei-laine-nouvelle-filiere,BD,4278.461084665188
jean,1.005266645419144,coton-rdp,TR,7893.804510590705
pantalon,1.01,ei-coton-organic,PK,9103.68084526712
tshirt,0.05,ei-laine-nouvelle-filiere,FR,445.1272331849665
chemise,0.3642684837446885,elasthane,ROC,3698.664169654491
chemise,0.4398791399996427,ei-laine-par-defaut,RNA,6391.853362605607
pull,0.49,ei-pa,REO,3422.718767436088
manteau,0.71,coton-rdpc,---,5469.006095472459
chaussettes,0.14,ei-coton,REO,1243.8752100650129
jupe,0.27,ei-coton,RNA,3049.3622851068376
pantalon,1.28,ei-coton-organic,PK,11516.501266680154
pantalon,1.21,ei-viscose,IN,10414.134505349237
pull,0.83,ei-pp,REE,5187.080138833015
pull,0.44,ei-laine-par-defaut,CN,6221.320996864711
slip,0.11,ei-coton-organic,TR,982.0875691655845
chaussettes,0.09,ei-pp,KH,610.3421078528456
jupe,0.23,ei-pet,REO,1620.2123890628768
chaussettes,0.06,coton-rdp,---,408.1620938461133
jupe,0.26,ei-lin,RLA,2010.927001909419
pull,0.86,elasthane,MA,7228.601310485872
manteau,2.56,coton-rdpc,FR,17424.88866847407
maillot-de-bain,0.3,coton-rdpc,RNA,2096.605568860198
pull,1.41,ei-pa,CN,10785.419832021877
calecon,0.08,ei-viscose,TN,744.5477550570674
slip,0.13,ei-coton,RLA,1566.908436632942
calecon,0.05,ei-pet-r,VN,476.8903196179968
calecon,0.13,ei-acrylique,IN,1280.2917380884448
tshirt,0.31,ei-lin,TR,2256.8716296064217
slip,0.06,ei-jute-kenaf,MM,617.626532942861
slip,0.09,ei-jute-kenaf,ROC,1005.5545390214346
tshirt,0.1,ei-acrylique,RAS,899.1256831741007
chaussettes,0.16,ei-acrylique,RME,1073.0766881684508
pull,1.45,ei-pet,PK,10143.505043604957
pull,0.45,coton-rdp,REO,2989.530059167016
jupe,0.37,ei-laine-par-defaut,CN,5284.312788255756
chaussettes,0.05,ei-laine-nouvelle-filiere,REE,344.26603900980587
tshirt,0.44,ei-pet-r,BD,3428.886161686174
chaussettes,0.14,ei-chanvre,REE,864.2749985865836
jean,0.4853638715723638,elasthane,RAS,5002.962999942357
calecon,0.19,ei-pet-r,BD,1706.0558961736742
pull,0.64,ei-coton-organic,KH,5490.730712131438
pull,0.79,ei-coton-organic,IN,6612.429519284284
chemise,0.1248615216837253,ei-laine-par-defaut,TN,1774.879309100484
chaussettes,0.12,ei-viscose,BD,853.5228086516405
chemise,0.4042519244639303,ei-jute-kenaf,VN,3956.638629038096
pull,0.17,ei-laine-par-defaut,RAF,2376.772410394713
manteau,1.39,ei-chanvre,IN,10750.816252190389
tshirt,0.34,ei-viscose,TN,2716.7756117346426
jupe,1.0,ei-jute-kenaf,RAS,9422.167938993647
slip,0.11,ei-pet,VN,943.748885470724
chemise,0.1606783303199204,ei-laine-par-defaut,TR,2264.398905914139
chaussettes,0.11,ei-pp,FR,641.2772346937619
maillot-de-bain,0.35,elasthane,REO,2743.4148775259664
jean,0.9719172081597264,ei-laine-par-defaut,RLA,15038.263098466214
slip,0.11,ei-pet-r,RLA,901.9409698301026
manteau,2.7,ei-viscose,REE,19701.83575086599
maillot-de-bain,0.28,coton-rdp,KH,1998.2655267061348
slip,0.09,ei-pet-r,ROC,826.2838932223941
maillot-de-bain,0.06,ei-lin,RAF,426.15135455621
calecon,0.16,ei-lin,VN,1483.3504055667331
jupe,0.11,ei-laine-par-defaut,CN,1604.8884320340358
manteau,3.38,ei-pa,BD,26301.39884136006
manteau,3.88,ei-pet-r,TN,25474.185266935183
tshirt,0.34,ei-laine-nouvelle-filiere,KH,3106.8244048152173
pantalon,0.69,ei-laine-par-defaut,RLA,10264.65632505004
slip,0.14,ei-viscose,KH,1293.9238600301046
pantalon,1.05,ei-pet-r,IN,8151.451374326472
jupe,0.46,ei-acrylique,RNA,3713.055921230671
jupe,0.69,ei-coton,MA,7413.320795068512
pantalon,1.42,ei-coton-organic,RAF,12696.417603317672
pantalon,1.5,ei-laine-nouvelle-filiere,RLA,13497.839629545018
jupe,0.43,ei-viscose,FR,3282.6623767882784
tshirt,0.11,ei-laine-nouvelle-filiere,TR,946.3283580215202
manteau,2.86,ei-pet,---,20831.658061963542
maillot-de-bain,0.29,coton-rdpc,RNA,2027.3570422167568
pantalon,1.14,ei-acrylique,RLA,9639.18681123258
jean,1.225779104169674,ei-acrylique,RNA,10835.54885146551
tshirt,0.13,ei-coton-organic,RAF,1193.639759344719
pull,1.38,coton-rdp,FR,9113.078850058151
calecon,0.18,coton-rdpc,REO,1526.6474248185698
slip,0.1,coton-rdp,RME,804.8806884066348
pull,0.84,elasthane,RNA,7494.652127412282
chemise,0.4014043530254249,ei-pa,TR,3037.0872162522173
jupe,0.91,ei-laine-nouvelle-filiere,MM,7837.974089479429
chaussettes,0.04,elasthane,MM,332.0839612529876
pull,1.01,ei-viscose,IN,7879.875085650489
pull,0.84,ei-laine-par-defaut,RNA,11804.087792619051
maillot-de-bain,0.26,ei-laine-nouvelle-filiere,---,2046.0604524413948
chemise,0.0559968524275608,ei-jute-kenaf,MA,561.5765726140576
calecon,0.1,ei-chanvre,BD,968.6452964981896
slip,0.05,ei-pet-r,---,456.6945423869233
tshirt,0.09,ei-pet,RLA,750.8910964551774
calecon,0.12,ei-laine-par-defaut,MM,1915.9787721230275
slip,0.03,ei-pet,TN,248.8305147082698
chaussettes,0.05,coton-rdp,TR,302.3562895824624
maillot-de-bain,0.11,ei-acrylique,BD,831.9371999119089
chemise,0.2842772026805267,ei-pet,VN,2265.320412823148
pantalon,0.41,ei-laine-nouvelle-filiere,RAF,3652.56072150612
pull,0.54,ei-pa,FR,3760.957928758462
manteau,1.95,ei-pp,RLA,13820.995164116604
tshirt,0.46,ei-pa,REO,3526.457773013559
manteau,0.37,ei-laine-par-defaut,RNA,5325.348162260578
pantalon,1.46,ei-pa,REE,11257.959640208775
tshirt,0.32,ei-jute-kenaf,RME,2985.6252189859297
pantalon,1.47,ei-chanvre,---,12231.1494938966
chemise,0.1954270976148845,ei-pp,REO,1355.420487288681
pantalon,1.07,ei-pet,BD,8507.711595304785
chemise,0.2078649033343672,coton-rdp,KH,1699.9923155302024
jean,1.053452690029684,ei-pa,RAS,9320.287928702011
jupe,0.43,ei-pet-r,CN,3229.073976618384
slip,0.01,ei-viscose,KH,127.04375892856174
manteau,2.8,ei-pet-r,KH,20471.16977923388
chaussettes,0.12,elasthane,RNA,981.2135907529678
manteau,3.85,ei-pet-r,REO,24904.04423270396
jupe,0.39,ei-lin,RAF,2913.5084656046174
manteau,3.08,ei-pet-r,BD,22014.30972766182
chaussettes,0.04,ei-pp,RLA,266.6188151999911
maillot-de-bain,0.15,ei-pet,IN,1072.2964795914943
slip,0.12,ei-laine-nouvelle-filiere,RAS,1142.9707715952186
calecon,0.05,ei-pa,RAF,490.3277836834128
maillot-de-bain,0.39,ei-laine-nouvelle-filiere,PK,2971.219909751824
pantalon,1.46,ei-jute-kenaf,RNA,14313.337010659518
calecon,0.13,ei-laine-par-defaut,RNA,2073.5906493401426
chemise,0.459071423964677,ei-pet-r,PK,3408.229549318165
pull,0.84,ei-laine-par-defaut,PK,11663.089839802107
maillot-de-bain,0.14,ei-laine-par-defaut,REO,1743.6984150638032
chemise,0.4172676383327645,ei-coton,---,4808.851566422849
calecon,0.18,ei-lin,PK,1600.1280438849192
maillot-de-bain,0.23,ei-coton,---,2380.570207274397
calecon,0.05,elasthane,FR,514.9696977167416
slip,0.02,ei-laine-par-defaut,ROC,360.03398094827406
jean,1.335892818296181,ei-pet-r,IN,10883.578209622989
calecon,0.03,ei-viscose,RME,308.2759915489607
slip,0.08,ei-coton-organic,RAF,761.5023837261997
jean,1.3032577367680742,ei-pa,MA,10786.745389472875
jean,0.4796201693845907,elasthane,KH,5002.682821226647
tshirt,0.33,ei-pet,MM,2638.8667516657188
pantalon,0.69,ei-lin,RME,5250.057387650022
jean,0.7410771903011512,elasthane,RAS,7580.450104450363
maillot-de-bain,0.08,ei-laine-nouvelle-filiere,PK,626.3129141747006
jean,0.647872657382678,elasthane,RAS,6640.99326306366
manteau,1.78,coton-rdpc,TR,12190.615639911046
calecon,0.02,ei-pp,MA,202.1899171601561
calecon,0.18,ei-chanvre,MA,1622.4542551337224
pantalon,1.31,ei-coton,RME,14789.550823072594
maillot-de-bain,0.22,ei-acrylique,MA,1527.824937443827
slip,0.04,ei-jute-kenaf,VN,434.859741721215
chaussettes,0.16,ei-pet,RNA,1079.3106796372786
maillot-de-bain,0.39,ei-viscose,RLA,2921.761453579582
calecon,0.18,ei-pa,RLA,1715.6101744025077
pull,0.77,ei-pp,RLA,5344.634073638441
pull,0.21,ei-jute-kenaf,IN,1937.302231747109
pantalon,0.64,ei-pa,---,5410.783278579227
maillot-de-bain,0.16,ei-acrylique,RME,1128.5138935110283
chaussettes,0.06,ei-coton,IN,587.1695174211702
chemise,0.2531022300863282,ei-pet-r,REO,1775.6036539837153
pantalon,0.35,coton-rdpc,RAS,2926.832983783728
pantalon,0.43,ei-pet,RNA,3453.103312806658
calecon,0.03,ei-coton,RME,400.9654129712616
slip,0.08,ei-viscose,REE,687.4006615940843
slip,0.11,ei-chanvre,BD,973.151414921728
manteau,3.28,ei-pp,---,22972.53558862721
manteau,0.87,ei-pet-r,KH,6459.590601708513
jupe,0.43,coton-rdp,BD,3325.103478202714
jean,0.382430298078737,ei-pet,RAS,3283.80479111868
maillot-de-bain,0.3,ei-pet,MM,2082.427072382636
manteau,2.9,elasthane,PK,25800.285561604946
jean,0.7475611142637354,ei-viscose,REE,6360.120573938154
tshirt,0.08,ei-pet-r,FR,597.4912451013713
slip,0.1,ei-viscose,CN,925.0622027988392
manteau,0.55,ei-acrylique,VN,4464.673041215277
calecon,0.08,ei-coton,TR,991.5070950003606
pull,0.4,ei-viscose,TR,2889.745129345552
slip,0.07,coton-rdp,PK,583.6298228472623
slip,0.15,coton-rdp,MM,1249.9886354608725
slip,0.11,ei-laine-nouvelle-filiere,ROC,1127.442021597037
maillot-de-bain,0.39,ei-laine-nouvelle-filiere,RAF,2956.7260331891143
jupe,0.47,ei-pet-r,CN,3524.9982563449507
chemise,0.1229459229082603,ei-laine-par-defaut,CN,1836.4463377434115
pull,1.35,ei-pet,KH,9899.239538126769
calecon,0.05,elasthane,ROC,615.870092061873
pantalon,0.95,ei-viscose,CN,8257.857278268784
jupe,0.62,ei-pet,RAF,4576.868942840092
manteau,3.07,ei-chanvre,REO,21514.176493014747
jean,1.0088031615053596,ei-viscose,MM,9209.802668441522
pantalon,0.6,ei-chanvre,RME,4804.997683755913
manteau,3.13,ei-viscose,TR,22788.72824651192
pantalon,0.78,ei-pet,RNA,6203.764845092266
chaussettes,0.11,ei-coton-organic,RAS,834.1686386544221
pantalon,1.37,ei-acrylique,---,11489.03781769492
tshirt,0.46,ei-lin,TR,3321.97719227394
slip,0.13,ei-chanvre,REE,1058.3313180184768
chaussettes,0.05,ei-jute-kenaf,MM,406.1192904938188
jean,0.6684056551911718,ei-pp,BD,5429.340164685315
chemise,0.0848802041856977,ei-chanvre,REE,686.7483398271497
manteau,2.62,coton-rdpc,VN,19998.613347222312
jean,1.196509385605152,ei-viscose,RME,10360.251307157829
manteau,0.56,ei-viscose,REO,4139.902187908218
chemise,0.3098843742567053,ei-jute-kenaf,KH,3055.16173369248
chaussettes,0.1,ei-laine-par-defaut,RME,1171.8544367330526
pantalon,0.85,ei-laine-par-defaut,FR,12028.476513470874
pantalon,0.63,ei-pa,BD,5322.320126545363
pull,0.54,ei-pp,PK,3639.789818495631
tshirt,0.18,ei-acrylique,TN,1437.038988965099
chemise,0.1445118806244454,ei-coton-organic,REO,1231.764898443104
chemise,0.1164731235146724,ei-laine-par-defaut,RLA,1722.7715960203411
pantalon,0.39,ei-pp,IN,3071.2549537371065
chemise,0.1913027680040179,ei-chanvre,TR,1471.6458393017729
chemise,0.073561102201176,elasthane,REO,681.8034666822011
chaussettes,0.18,coton-rdp,FR,1057.0822635808636
calecon,0.19,ei-viscose,RAS,1872.997650212012
jean,0.4147451291156869,ei-pet,MA,3322.930625409102
jean,0.279843958536132,ei-laine-par-defaut,BD,4394.143871853259
slip,0.02,ei-laine-nouvelle-filiere,RNA,204.39260332184296
pull,0.69,ei-jute-kenaf,RNA,6244.089996089953
chaussettes,0.01,ei-laine-nouvelle-filiere,CN,87.3858005153463
manteau,2.86,ei-coton,REO,29822.265585271096
pull,0.31,ei-pet-r,FR,1973.3624471407657
jupe,0.39,ei-viscose,RAF,3154.098667609079
chaussettes,0.07,ei-acrylique,RME,475.7959978070273
chemise,0.3443712443434744,ei-acrylique,MA,2682.454767741222
pantalon,0.41,ei-pet-r,MM,3235.4545904253096
chaussettes,0.13,ei-pet-r,ROC,953.866978726922
tshirt,0.26,elasthane,IN,2547.734647367798
jean,0.3330011581195856,ei-jute-kenaf,FR,3258.4146223454345
slip,0.08,ei-lin,IN,705.1456469543293
manteau,0.8,coton-rdpc,PK,5911.10018888541
jupe,0.8,coton-rdpc,IN,6171.014288116203
pantalon,0.63,ei-chanvre,IN,5326.468790618191
maillot-de-bain,0.28,ei-pp,MM,1870.90495294484
chemise,0.3459431944063726,ei-pet,FR,2461.8952658636954
jupe,0.81,ei-lin,TR,5676.694150560658
chaussettes,0.04,elasthane,TN,308.7272739616078
chemise,0.3187354406270131,ei-pp,MM,2399.034869315765
jupe,0.91,ei-chanvre,PK,7120.947985229364
jupe,0.48,ei-acrylique,---,3876.7155518368577
maillot-de-bain,0.38,ei-laine-par-defaut,CN,4963.001911250213
calecon,0.05,ei-laine-nouvelle-filiere,IN,555.6836326953388
slip,0.07,coton-rdp,RAF,588.7657001503545
maillot-de-bain,0.18,coton-rdpc,KH,1307.1482199335571
jean,0.7628358804268327,ei-laine-par-defaut,RAS,11839.13391582944
pull,0.13,ei-lin,RLA,959.0836566730426
jupe,0.43,coton-rdp,RME,3141.693618031625
jupe,0.31,ei-chanvre,VN,2543.974862674951
chemise,0.3445479625333851,coton-rdpc,IN,2749.816929514124
chaussettes,0.14,ei-laine-par-defaut,CN,1707.195988229489
maillot-de-bain,0.4,ei-pa,RME,2755.8159468880467
chemise,0.3670033005572106,ei-coton,RAS,4252.739070554007
slip,0.15,ei-pa,RAS,1330.5731796498485
jean,1.2870760990297696,coton-rdp,FR,10053.59740707918
pull,1.44,ei-pet-r,REO,9129.873002059034
tshirt,0.38,ei-pet,REE,2772.6976070338187
slip,0.09,ei-jute-kenaf,MA,888.743140282083
slip,0.08,ei-coton,MA,945.2260209494276
chemise,0.4538332715329732,ei-pet,CN,3545.620178425963
manteau,0.31,ei-pa,---,2610.157058676308
pantalon,0.53,ei-coton,TR,5923.297038803585
chaussettes,0.1,elasthane,RLA,822.7902420459899
slip,0.01,ei-coton-organic,BD,126.7381160680802
tshirt,0.4,ei-chanvre,RLA,3329.829787360543
pantalon,0.14,ei-coton,BD,1729.148961095678
manteau,0.62,ei-coton,KH,7094.589488074997
calecon,0.02,ei-chanvre,RME,211.33844715551697
slip,0.11,ei-jute-kenaf,RNA,1119.871420855316
tshirt,0.28,ei-pp,VN,2206.030448457186
chemise,0.4119768797884011,coton-rdp,BD,3250.4295454138573
pantalon,1.49,ei-jute-kenaf,TR,13649.210647730835
chemise,0.1696796065589527,ei-pa,RAF,1384.9085200135837
calecon,0.02,ei-coton-organic,REO,210.22892565347271
jean,0.934862317711758,coton-rdp,TN,7426.088396270719
jupe,0.17,ei-laine-par-defaut,PK,2406.727960326109
chemise,0.4003628705039724,ei-coton,RAS,4634.049160739935
pantalon,0.1,ei-pet-r,KH,888.8116318992277
calecon,0.11,ei-coton,MA,1376.796665251192
jean,0.4348954767428498,ei-laine-nouvelle-filiere,KH,4249.593878802549
manteau,2.3,coton-rdp,VN,17418.035146854774
slip,0.14,ei-coton-organic,RME,1276.740741359469
calecon,0.11,ei-jute-kenaf,CN,1233.3231343224388
maillot-de-bain,0.07,ei-lin,IN,527.7254351727998
tshirt,0.1,ei-coton,MM,1195.9012803240826
slip,0.04,ei-laine-par-defaut,MM,614.300514332005
jupe,0.32,ei-chanvre,CN,2598.824681061147
chaussettes,0.06,elasthane,TR,455.8993477899559
jean,0.8725422427451633,ei-pp,BD,7057.959871958576
tshirt,0.1,elasthane,REO,931.9339456267322
slip,0.09,ei-pp,FR,659.5047019481829
manteau,2.48,ei-chanvre,MM,19118.675807373344
chaussettes,0.15,coton-rdpc,REO,892.665189652174
pantalon,1.32,ei-jute-kenaf,KH,13181.21671427861
jean,0.4913005888888628,coton-rdpc,FR,3908.2384304953193
manteau,0.73,ei-viscose,TR,5403.000813715854
manteau,1.24,coton-rdp,KH,9488.634291171627
tshirt,0.43,ei-viscose,TN,3423.397101779885
manteau,1.04,elasthane,MM,9505.501613050365
slip,0.13,coton-rdp,RLA,1086.798280304612
chemise,0.0960708173105651,ei-laine-par-defaut,ROC,1509.7632523923023
manteau,0.48,ei-viscose,BD,3923.993107916044
jean,1.045110347001175,ei-pet,PK,8553.134371533395
tshirt,0.33,ei-jute-kenaf,REE,3007.5301564557544
slip,0.09,ei-coton,REO,1027.646105845934
chaussettes,0.11,ei-jute-kenaf,BD,887.7835961377281
chemise,0.408952777946136,ei-pa,RAF,3266.583645742573
jupe,0.52,coton-rdpc,VN,4111.066308772468
jupe,0.43,ei-laine-nouvelle-filiere,TN,3475.0885601033024
tshirt,0.14,coton-rdpc,FR,1050.2988172091132
chemise,0.1446343621127125,ei-coton,RAS,1710.8544999344497
pull,0.64,ei-acrylique,FR,4481.278401496752
slip,0.12,ei-pp,KH,1000.0005643187104
chemise,0.3641401994106844,coton-rdpc,CN,2916.60313951075
jupe,0.08,ei-pp,RAS,629.3023827249496
tshirt,0.39,ei-laine-nouvelle-filiere,IN,3485.2809888791435
jupe,0.34,ei-lin,---,2622.531164627455
chaussettes,0.04,ei-viscose,IN,298.0474188006574
calecon,0.08,ei-pet,RAS,759.8524340773184
chaussettes,0.04,ei-jute-kenaf,TR,301.0798482924992
pantalon,1.26,ei-jute-kenaf,KH,12586.809279598036
tshirt,0.18,ei-viscose,REO,1441.5213803592255
jupe,0.71,ei-chanvre,IN,5663.38901157638
calecon,0.09,ei-pa,FR,797.0726058479677
jean,0.4619347936132816,ei-lin,FR,3623.6657440409167
jupe,0.31,ei-pp,RME,2158.5529353782936
jean,0.9245389071338616,ei-pp,REO,6849.206109627266
jupe,0.61,ei-lin,FR,4270.672043172735
pantalon,1.05,elasthane,CN,10210.02192673504
calecon,0.1,ei-pet-r,IN,933.3865663330492
manteau,2.98,elasthane,TN,25341.548535425783
pantalon,0.3,ei-pa,MM,2564.426239885298
slip,0.04,coton-rdp,---,384.7781634189287
jupe,0.85,elasthane,TR,7329.823031315037
pull,1.09,ei-coton,IN,11901.704579596384
pull,0.21,ei-chanvre,TN,1488.1864283272903
manteau,2.4,ei-coton,FR,25001.19600602673
manteau,0.57,ei-coton,ROC,6839.022218974194
pantalon,1.23,ei-pp,RLA,9432.53348941998
chaussettes,0.02,ei-pp,---,148.29869781318314
maillot-de-bain,0.39,ei-pp,ROC,2839.7558175587583
tshirt,0.34,ei-coton-organic,RAF,3026.5744691192644
jean,0.7427219589676948,ei-pa,MA,6194.490675319426
chemise,0.1688818497869908,ei-coton,FR,1851.6417904848508
jean,0.5481244614737251,ei-pp,RAF,4341.488781333128
jean,0.8450418141313387,elasthane,TN,8108.772469540698
manteau,3.24,ei-acrylique,PK,24710.35260884081
chaussettes,0.13,ei-coton-organic,RME,917.5104229673988
manteau,3.08,ei-viscose,REO,22410.58477241837
maillot-de-bain,0.29,ei-pet,---,2022.0067199295336
pantalon,0.91,coton-rdpc,RME,6997.768481003584
maillot-de-bain,0.28,ei-laine-nouvelle-filiere,IN,2199.2381954357315
chemise,0.2027121575379679,ei-coton-organic,TR,1719.432759382609
calecon,0.19,ei-viscose,REE,1734.5695932047956
maillot-de-bain,0.38,ei-pet-r,IN,2575.751709709199
jean,1.227404305608922,ei-laine-par-defaut,IN,18908.842956323795
tshirt,0.35,ei-pp,BD,2695.7423453028964
jupe,0.53,ei-pet,TR,3700.7638158230566
chaussettes,0.14,ei-lin,REO,820.4652384929477
manteau,0.74,ei-pet-r,REE,4911.627309009838
slip,0.05,ei-coton-organic,REE,470.6155203070083
manteau,0.67,ei-pa,REE,4888.042171229325
pantalon,0.21,ei-pet,IN,1783.7061601549424
maillot-de-bain,0.36,ei-jute-kenaf,PK,3013.225167701121
pantalon,0.7,ei-pet,BD,5599.203977251405
jupe,0.99,ei-pa,TN,7380.8826820830145
chemise,0.1237551348001991,ei-coton,CN,1473.1598547731787
pull,1.01,coton-rdpc,VN,7567.094443676269
jean,0.6946464859496212,ei-laine-nouvelle-filiere,IN,6614.043231798642
maillot-de-bain,0.17,coton-rdp,REE,1095.189494329807
calecon,0.07,coton-rdp,RLA,649.140688371839
chaussettes,0.09,ei-laine-nouvelle-filiere,RLA,669.271831971696
jean,0.8556477335215127,ei-lin,TN,6759.095614195713
slip,0.13,coton-rdpc,TN,1017.4396274688704
slip,0.1,ei-lin,RLA,834.8042973098536
jean,1.3809567322876417,ei-laine-par-defaut,VN,21488.72581787005
tshirt,0.33,ei-pet-r,TR,2354.208289756595
pantalon,0.88,ei-lin,---,7048.456133694157
chemise,0.4842464247642362,ei-pet,KH,3839.120982352425
tshirt,0.39,ei-pp,TN,2756.5898399649755
jean,1.287125437954325,ei-pet-r,MA,9861.4155730598
pull,0.79,coton-rdpc,MM,5835.496057834744
pantalon,1.0,ei-pa,---,8371.130077839794
chemise,0.120087830961131,ei-laine-par-defaut,TN,1708.5388131167988
chemise,0.3544328282501387,ei-pet-r,ROC,2934.8341317105583
jean,1.3764319789082151,ei-acrylique,---,12135.208941501896
chemise,0.0831915310876579,ei-laine-par-defaut,CN,1261.585168135127
chaussettes,0.16,ei-pet-r,RLA,1064.801394752723
tshirt,0.17,ei-chanvre,TN,1336.209006755086
chaussettes,0.07,coton-rdp,RME,436.142398385025
chemise,0.3691043211270066,ei-pet-r,RLA,2821.508104708363
chaussettes,0.16,ei-jute-kenaf,ROC,1393.9438071980246
chaussettes,0.08,ei-pa,RLA,575.2150263236811
pull,1.14,ei-pa,ROC,9412.209365783838
pull,0.65,ei-laine-par-defaut,TN,8775.101171103428
calecon,0.06,coton-rdpc,REE,539.407185497628
chaussettes,0.14,coton-rdpc,VN,953.777817441438
tshirt,0.19,ei-coton-organic,REE,1636.7265024774583
chemise,0.0959051987998938,ei-laine-nouvelle-filiere,TR,819.6035349913941
chemise,0.4707750944595213,ei-viscose,RLA,3989.3044388095
pull,1.27,ei-pet,RNA,9101.372680492426
maillot-de-bain,0.29,ei-pp,MA,1799.1905554120435
jean,1.1508839729921094,ei-jute-kenaf,TR,11139.179883303545
slip,0.01,ei-pet,BD,114.88509687717308
manteau,2.92,elasthane,RAF,25828.08418751102
tshirt,0.19,ei-coton,TR,2108.934598800361
manteau,0.38,coton-rdpc,IN,3034.940420001759
manteau,3.7,ei-coton-organic,---,31289.283983160945
chaussettes,0.08,ei-lin,MM,529.0601314235989
chemise,0.0966239943625318,ei-pet,MA,747.1094490525263
maillot-de-bain,0.27,coton-rdpc,RAF,1840.4899858047904
manteau,3.46,coton-rdp,REO,23346.14925129604
slip,0.08,coton-rdpc,RME,655.7857166504818
chaussettes,0.15,ei-pa,PK,1041.932731835558
pull,0.91,elasthane,IN,8090.796902308566
jean,1.143434062157043,ei-acrylique,PK,9923.869322602512
pantalon,0.91,ei-pa,TR,7042.353472635605
pantalon,0.19,ei-jute-kenaf,MA,1862.092818482728
pull,0.54,coton-rdpc,RNA,3973.596632577065
pull,1.01,ei-pet,BD,7255.775501231097
slip,0.1,coton-rdpc,RAS,867.3417608977968
slip,0.1,ei-pet,RME,803.048932324432
jean,0.912204139300226,ei-coton,MA,10762.949821295246
pantalon,0.22,ei-lin,KH,1878.5038313861696
